state,county,year,party,candidate,votes,pct 
ia,Warren,2016,DEM,Hillary Clinton,"10,371",38.5%
ia,Warren,2016,LIB,Gary Johnson,"1,270",4.7%
ia,Warren,2016,PEC,Evan McMullin,192,0.7%
ia,Warren,2016,OTH, Other,188,0.7%
ia,Warren,2016,GRN,Jill Stein,122,0.5%
ia,Washington,2016,GOP,Donald Trump,"6,170",57.0%
ia,Washington,2016,DEM,Hillary Clinton,"3,938",36.4%
ia,Washington,2016,LIB,Gary Johnson,458,4.2%
ia,Washington,2016,PEC,Evan McMullin,92,0.8%
ia,Washington,2016,OTH, Other,87,0.8%
ia,Washington,2016,GRN,Jill Stein,79,0.7%
ia,Wayne,2016,GOP,Donald Trump,"2,069",70.8%
ia,Wayne,2016,DEM,Hillary Clinton,719,24.6%
ia,Wayne,2016,LIB,Gary Johnson,78,2.7%
ia,Wayne,2016,PEC,Evan McMullin,20,0.7%
ia,Wayne,2016,OTH, Other,18,0.6%
ia,Wayne,2016,GRN,Jill Stein,17,0.6%
ia,Webster,2016,GOP,Donald Trump,"10,049",58.3%
ia,Webster,2016,DEM,Hillary Clinton,"6,293",36.5%
ia,Webster,2016,LIB,Gary Johnson,568,3.3%
ia,Webster,2016,GRN,Jill Stein,113,0.7%
ia,Webster,2016,OTH, Other,112,0.6%
ia,Webster,2016,PEC,Evan McMullin,104,0.6%
ia,Winnebago,2016,GOP,Donald Trump,"3,437",60.1%
ia,Winnebago,2016,DEM,Hillary Clinton,"1,920",33.6%
ia,Winnebago,2016,LIB,Gary Johnson,218,3.8%
ia,Winnebago,2016,OTH, Other,59,1.0%
ia,Winnebago,2016,PEC,Evan McMullin,49,0.9%
ia,Winnebago,2016,GRN,Jill Stein,34,0.6%
ia,Winneshiek,2016,GOP,Donald Trump,"5,332",47.5%
ia,Winneshiek,2016,DEM,Hillary Clinton,"5,238",46.7%
ia,Winneshiek,2016,LIB,Gary Johnson,381,3.4%
ia,Winneshiek,2016,PEC,Evan McMullin,102,0.9%
ia,Winneshiek,2016,GRN,Jill Stein,99,0.9%
ia,Winneshiek,2016,OTH, Other,65,0.6%
ia,Woodbury,2016,GOP,Donald Trump,"24,627",57.4%
ia,Woodbury,2016,DEM,Hillary Clinton,"16,102",37.5%
ia,Woodbury,2016,LIB,Gary Johnson,"1,173",2.7%
ia,Woodbury,2016,OTH, Other,474,1.1%
ia,Woodbury,2016,GRN,Jill Stein,323,0.8%
ia,Woodbury,2016,PEC,Evan McMullin,234,0.5%
ia,Worth,2016,GOP,Donald Trump,"2,443",57.9%
ia,Worth,2016,DEM,Hillary Clinton,"1,523",36.1%
ia,Worth,2016,LIB,Gary Johnson,165,3.9%
ia,Worth,2016,PEC,Evan McMullin,34,0.8%
ia,Worth,2016,OTH, Other,27,0.6%
ia,Worth,2016,GRN,Jill Stein,24,0.6%
ia,Wright,2016,GOP,Donald Trump,"3,790",63.7%
ia,Wright,2016,DEM,Hillary Clinton,"1,890",31.8%
ia,Wright,2016,LIB,Gary Johnson,175,2.9%
ia,Wright,2016,GRN,Jill Stein,35,0.6%
ia,Wright,2016,OTH, Other,34,0.6%
id,Ada,2016,GOP,Donald Trump,"93,748",47.9%
id,Ada,2016,DEM,Hillary Clinton,"75,676",38.7%
id,Ada,2016,IND,Evan McMullin,"11,204",5.7%
id,Ada,2016,LIB,Gary Johnson,"9,978",5.1%
id,Ada,2016,IND,Jill Stein,"3,134",1.6%
id,Ada,2016,OTH, Other,"1,847",0.9%
id,Adams,2016,GOP,Donald Trump,"1,556",71.3%
id,Adams,2016,DEM,Hillary Clinton,415,19.0%
id,Adams,2016,LIB,Gary Johnson,83,3.8%
id,Adams,2016,IND,Evan McMullin,80,3.7%
id,Adams,2016,OTH, Other,30,1.4%
id,Adams,2016,IND,Jill Stein,19,0.9%
id,Bannock,2016,GOP,Donald Trump,"17,180",51.4%
id,Bannock,2016,DEM,Hillary Clinton,"10,342",31.0%
id,Bannock,2016,IND,Evan McMullin,"3,449",10.3%
id,Bannock,2016,LIB,Gary Johnson,"1,471",4.4%
id,Bannock,2016,IND,Jill Stein,518,1.6%
id,Bannock,2016,OTH, Other,445,1.3%
id,Bear Lake,2016,GOP,Donald Trump,"2,203",75.2%
id,Bear Lake,2016,IND,Evan McMullin,366,12.5%
id,Bear Lake,2016,DEM,Hillary Clinton,255,8.7%
id,Bear Lake,2016,LIB,Gary Johnson,54,1.8%
id,Bear Lake,2016,OTH, Other,39,1.3%
id,Bear Lake,2016,IND,Jill Stein,11,0.4%
id,Benewah,2016,GOP,Donald Trump,"3,101",74.0%
id,Benewah,2016,DEM,Hillary Clinton,780,18.6%
id,Benewah,2016,LIB,Gary Johnson,151,3.6%
id,Benewah,2016,IND,Evan McMullin,61,1.5%
id,Benewah,2016,OTH, Other,57,1.4%
id,Benewah,2016,IND,Jill Stein,42,1.0%
id,Bingham,2016,GOP,Donald Trump,"10,907",65.6%
id,Bingham,2016,DEM,Hillary Clinton,"2,924",17.6%
id,Bingham,2016,IND,Evan McMullin,"2,002",12.0%
id,Bingham,2016,LIB,Gary Johnson,417,2.5%
id,Bingham,2016,OTH, Other,251,1.5%
id,Bingham,2016,IND,Jill Stein,124,0.7%
id,Blaine,2016,DEM,Hillary Clinton,"6,416",59.8%
id,Blaine,2016,GOP,Donald Trump,"3,340",31.1%
id,Blaine,2016,LIB,Gary Johnson,424,4.0%
id,Blaine,2016,IND,Evan McMullin,289,2.7%
id,Blaine,2016,IND,Jill Stein,176,1.6%
id,Blaine,2016,OTH, Other,78,0.7%
id,Boise,2016,GOP,Donald Trump,"2,673",70.1%
id,Boise,2016,DEM,Hillary Clinton,777,20.4%
id,Boise,2016,LIB,Gary Johnson,173,4.5%
id,Boise,2016,IND,Evan McMullin,112,2.9%
id,Boise,2016,OTH, Other,42,1.1%
id,Boise,2016,IND,Jill Stein,35,0.9%
id,Bonner,2016,GOP,Donald Trump,"10,220",60.8%
id,Bonner,2016,DEM,Hillary Clinton,"5,140",30.6%
id,Bonner,2016,LIB,Gary Johnson,626,3.7%
id,Bonner,2016,IND,Jill Stein,347,2.1%
id,Bonner,2016,IND,Evan McMullin,310,1.8%
id,Bonner,2016,OTH, Other,172,1.0%
id,Bonneville,2016,GOP,Donald Trump,"26,699",60.4%
id,Bonneville,2016,DEM,Hillary Clinton,"8,930",20.2%
id,Bonneville,2016,IND,Evan McMullin,"6,022",13.6%
id,Bonneville,2016,LIB,Gary Johnson,"1,634",3.7%
id,Bonneville,2016,OTH, Other,528,1.2%
id,Bonneville,2016,IND,Jill Stein,399,0.9%
id,Boundary,2016,GOP,Donald Trump,"3,789",73.6%
id,Boundary,2016,DEM,Hillary Clinton,933,18.1%
id,Boundary,2016,LIB,Gary Johnson,161,3.1%
id,Boundary,2016,IND,Evan McMullin,121,2.3%
id,Boundary,2016,IND,Jill Stein,77,1.5%
id,Boundary,2016,OTH, Other,69,1.3%
id,Butte,2016,GOP,Donald Trump,914,74.3%
id,Butte,2016,DEM,Hillary Clinton,160,13.0%
id,Butte,2016,IND,Evan McMullin,114,9.3%
id,Butte,2016,LIB,Gary Johnson,25,2.0%
id,Butte,2016,OTH, Other,10,0.8%
id,Butte,2016,IND,Jill Stein,7,0.6%
id,Camas,2016,GOP,Donald Trump,410,68.4%
id,Camas,2016,DEM,Hillary Clinton,110,18.4%
id,Camas,2016,IND,Evan McMullin,33,5.5%
id,Camas,2016,LIB,Gary Johnson,23,3.8%
id,Camas,2016,IND,Jill Stein,15,2.5%
id,Camas,2016,OTH, Other,8,1.3%
id,Canyon,2016,GOP,Donald Trump,"46,755",64.9%
id,Canyon,2016,DEM,Hillary Clinton,"16,683",23.2%
id,Canyon,2016,IND,Evan McMullin,"4,179",5.8%
id,Canyon,2016,LIB,Gary Johnson,"2,748",3.8%
id,Canyon,2016,OTH, Other,856,1.2%
id,Canyon,2016,IND,Jill Stein,786,1.1%
id,Caribou,2016,GOP,Donald Trump,"2,275",75.0%
id,Caribou,2016,IND,Evan McMullin,372,12.3%
id,Caribou,2016,DEM,Hillary Clinton,271,8.9%
id,Caribou,2016,LIB,Gary Johnson,64,2.1%
id,Caribou,2016,OTH, Other,38,1.3%
id,Caribou,2016,IND,Jill Stein,15,0.5%
id,Cassia,2016,GOP,Donald Trump,"5,949",72.7%
id,Cassia,2016,DEM,Hillary Clinton,"1,036",12.7%
id,Cassia,2016,IND,Evan McMullin,853,10.4%
id,Cassia,2016,LIB,Gary Johnson,202,2.5%
id,Cassia,2016,OTH, Other,101,1.2%
id,Cassia,2016,IND,Jill Stein,37,0.5%
id,Clark,2016,GOP,Donald Trump,203,71.7%
id,Clark,2016,DEM,Hillary Clinton,44,15.5%
id,Clark,2016,IND,Evan McMullin,23,8.1%
id,Clark,2016,OTH, Other,8,2.8%
id,Clark,2016,LIB,Gary Johnson,4,1.4%
id,Clark,2016,IND,Jill Stein,1,0.4%
id,Clearwater,2016,GOP,Donald Trump,"2,852",75.0%
id,Clearwater,2016,DEM,Hillary Clinton,704,18.5%
id,Clearwater,2016,LIB,Gary Johnson,97,2.6%
id,Clearwater,2016,IND,Evan McMullin,72,1.9%
id,Clearwater,2016,IND,Jill Stein,38,1.0%
id,Clearwater,2016,OTH, Other,38,1.0%
id,Custer,2016,GOP,Donald Trump,"1,777",73.6%
id,Custer,2016,DEM,Hillary Clinton,427,17.7%
id,Custer,2016,IND,Evan McMullin,82,3.4%
id,Custer,2016,LIB,Gary Johnson,67,2.8%
id,Custer,2016,IND,Jill Stein,30,1.2%
id,Custer,2016,OTH, Other,30,1.2%
id,Elmore,2016,GOP,Donald Trump,"5,816",68.3%
id,Elmore,2016,DEM,Hillary Clinton,"1,814",21.3%
id,Elmore,2016,IND,Evan McMullin,376,4.4%
id,Elmore,2016,LIB,Gary Johnson,332,3.9%
id,Elmore,2016,OTH, Other,104,1.2%
id,Elmore,2016,IND,Jill Stein,77,0.9%
id,Franklin,2016,GOP,Donald Trump,"3,901",70.9%
id,Franklin,2016,IND,Evan McMullin,912,16.6%
id,Franklin,2016,DEM,Hillary Clinton,385,7.0%
id,Franklin,2016,OTH, Other,154,2.8%
id,Franklin,2016,LIB,Gary Johnson,117,2.1%
id,Franklin,2016,IND,Jill Stein,30,0.5%
id,Fremont,2016,GOP,Donald Trump,"4,091",71.6%
id,Fremont,2016,IND,Evan McMullin,751,13.1%
id,Fremont,2016,DEM,Hillary Clinton,651,11.4%
id,Fremont,2016,LIB,Gary Johnson,127,2.2%
id,Fremont,2016,OTH, Other,74,1.3%
id,Fremont,2016,IND,Jill Stein,20,0.4%
id,Gem,2016,GOP,Donald Trump,"5,980",75.2%
id,Gem,2016,DEM,Hillary Clinton,"1,229",15.5%
id,Gem,2016,IND,Evan McMullin,357,4.5%
id,Gem,2016,LIB,Gary Johnson,241,3.0%
id,Gem,2016,OTH, Other,88,1.1%
id,Gem,2016,IND,Jill Stein,57,0.7%
id,Gooding,2016,GOP,Donald Trump,"3,743",72.1%
id,Gooding,2016,DEM,Hillary Clinton,930,17.9%
id,Gooding,2016,IND,Evan McMullin,293,5.6%
id,Gooding,2016,LIB,Gary Johnson,110,2.1%
id,Gooding,2016,OTH, Other,85,1.6%
id,Gooding,2016,IND,Jill Stein,30,0.6%
id,Idaho,2016,GOP,Donald Trump,"6,441",78.3%
id,Idaho,2016,DEM,Hillary Clinton,"1,196",14.5%
id,Idaho,2016,LIB,Gary Johnson,249,3.0%
id,Idaho,2016,IND,Evan McMullin,165,2.0%
id,Idaho,2016,OTH, Other,120,1.5%
id,Idaho,2016,IND,Jill Stein,52,0.6%
id,Jefferson,2016,GOP,Donald Trump,"8,436",73.5%
id,Jefferson,2016,IND,Evan McMullin,"1,560",13.6%
id,Jefferson,2016,DEM,Hillary Clinton,976,8.5%
id,Jefferson,2016,LIB,Gary Johnson,274,2.4%
id,Jefferson,2016,OTH, Other,170,1.5%
id,Jefferson,2016,IND,Jill Stein,55,0.5%
id,Jerome,2016,GOP,Donald Trump,"7,347",68.9%
id,Jerome,2016,DEM,Hillary Clinton,"2,117",19.8%
id,Jerome,2016,IND,Evan McMullin,647,6.1%
id,Jerome,2016,LIB,Gary Johnson,334,3.1%
id,Jerome,2016,OTH, Other,141,1.3%
id,Jerome,2016,IND,Jill Stein,81,0.8%
id,Kootenai,2016,GOP,Donald Trump,"44,449",67.1%
id,Kootenai,2016,DEM,Hillary Clinton,"16,264",24.5%
id,Kootenai,2016,LIB,Gary Johnson,"2,604",3.9%
id,Kootenai,2016,IND,Evan McMullin,"1,557",2.3%
id,Kootenai,2016,IND,Jill Stein,744,1.1%
id,Kootenai,2016,OTH, Other,668,1.0%
id,Latah,2016,DEM,Hillary Clinton,"8,093",44.6%
id,Latah,2016,GOP,Donald Trump,"7,255",40.0%
id,Latah,2016,LIB,Gary Johnson,"1,197",6.6%
id,Latah,2016,IND,Evan McMullin,696,3.8%
id,Latah,2016,IND,Jill Stein,463,2.6%
id,Latah,2016,OTH, Other,442,2.4%
id,Lemhi,2016,GOP,Donald Trump,"3,011",74.0%
id,Lemhi,2016,DEM,Hillary Clinton,733,18.0%
id,Lemhi,2016,LIB,Gary Johnson,135,3.3%
id,Lemhi,2016,IND,Evan McMullin,114,2.8%
id,Lemhi,2016,OTH, Other,44,1.1%
id,Lemhi,2016,IND,Jill Stein,31,0.8%
id,Lewis,2016,GOP,Donald Trump,"1,202",75.6%
id,Lewis,2016,DEM,Hillary Clinton,270,17.0%
id,Lewis,2016,LIB,Gary Johnson,62,3.9%
id,Lewis,2016,OTH, Other,26,1.6%
id,Lewis,2016,IND,Evan McMullin,17,1.1%
id,Lewis,2016,IND,Jill Stein,13,0.8%
id,Lincoln,2016,GOP,Donald Trump,"1,184",67.7%
id,Lincoln,2016,DEM,Hillary Clinton,360,20.6%
id,Lincoln,2016,IND,Evan McMullin,102,5.8%
id,Lincoln,2016,LIB,Gary Johnson,54,3.1%
id,Lincoln,2016,OTH, Other,30,1.7%
id,Lincoln,2016,IND,Jill Stein,18,1.0%
id,Madison,2016,GOP,Donald Trump,"8,941",57.0%
id,Madison,2016,IND,Evan McMullin,"4,669",29.8%
id,Madison,2016,DEM,Hillary Clinton,"1,201",7.7%
id,Madison,2016,LIB,Gary Johnson,612,3.9%
id,Madison,2016,OTH, Other,195,1.2%
id,Madison,2016,IND,Jill Stein,69,0.4%
id,Minidoka,2016,GOP,Donald Trump,"4,887",71.1%
id,Minidoka,2016,DEM,Hillary Clinton,"1,167",17.0%
id,Minidoka,2016,IND,Evan McMullin,463,6.7%
id,Minidoka,2016,LIB,Gary Johnson,207,3.0%
id,Minidoka,2016,OTH, Other,105,1.5%
id,Minidoka,2016,IND,Jill Stein,41,0.6%
id,Nez Perce,2016,GOP,Donald Trump,"10,699",62.2%
id,Nez Perce,2016,DEM,Hillary Clinton,"4,828",28.1%
id,Nez Perce,2016,LIB,Gary Johnson,879,5.1%
id,Nez Perce,2016,IND,Evan McMullin,352,2.0%
id,Nez Perce,2016,OTH, Other,234,1.4%
id,Nez Perce,2016,IND,Jill Stein,203,1.2%
id,Oneida,2016,GOP,Donald Trump,"1,531",74.0%
id,Oneida,2016,IND,Evan McMullin,271,13.1%
id,Oneida,2016,DEM,Hillary Clinton,184,8.9%
id,Oneida,2016,OTH, Other,42,2.0%
id,Oneida,2016,LIB,Gary Johnson,37,1.8%
id,Oneida,2016,IND,Jill Stein,3,0.1%
id,Owyhee,2016,GOP,Donald Trump,"3,052",77.9%
id,Owyhee,2016,DEM,Hillary Clinton,591,15.1%
id,Owyhee,2016,LIB,Gary Johnson,108,2.8%
id,Owyhee,2016,IND,Evan McMullin,104,2.7%
id,Owyhee,2016,OTH, Other,39,1.0%
id,Owyhee,2016,IND,Jill Stein,26,0.7%
id,Payette,2016,GOP,Donald Trump,"4,306",75.5%
id,Payette,2016,DEM,Hillary Clinton,892,15.6%
id,Payette,2016,IND,Evan McMullin,212,3.7%
id,Payette,2016,LIB,Gary Johnson,187,3.3%
id,Payette,2016,OTH, Other,58,1.0%
id,Payette,2016,IND,Jill Stein,48,0.8%
id,Power,2016,GOP,Donald Trump,"1,666",60.4%
id,Power,2016,DEM,Hillary Clinton,699,25.3%
id,Power,2016,IND,Evan McMullin,233,8.4%
id,Power,2016,LIB,Gary Johnson,92,3.3%
id,Power,2016,OTH, Other,42,1.5%
id,Power,2016,IND,Jill Stein,26,0.9%
id,Shoshone,2016,GOP,Donald Trump,"3,297",64.4%
id,Shoshone,2016,DEM,Hillary Clinton,"1,384",27.0%
id,Shoshone,2016,LIB,Gary Johnson,219,4.3%
id,Shoshone,2016,IND,Evan McMullin,87,1.7%
id,Shoshone,2016,OTH, Other,79,1.5%
id,Shoshone,2016,IND,Jill Stein,54,1.1%
id,Teton,2016,GOP,Donald Trump,"2,161",43.5%
id,Teton,2016,DEM,Hillary Clinton,"2,157",43.4%
id,Teton,2016,IND,Evan McMullin,327,6.6%
id,Teton,2016,LIB,Gary Johnson,183,3.7%
id,Teton,2016,IND,Jill Stein,99,2.0%
id,Teton,2016,OTH, Other,39,0.8%
id,Twin Falls,2016,GOP,Donald Trump,"21,063",66.0%
id,Twin Falls,2016,DEM,Hillary Clinton,"6,844",21.5%
id,Twin Falls,2016,IND,Evan McMullin,"2,160",6.8%
id,Twin Falls,2016,LIB,Gary Johnson,"1,126",3.5%
id,Twin Falls,2016,OTH, Other,366,1.1%
id,Twin Falls,2016,IND,Jill Stein,334,1.0%
id,Valley,2016,GOP,Donald Trump,"2,906",54.3%
id,Valley,2016,DEM,Hillary Clinton,"1,913",35.8%
id,Valley,2016,LIB,Gary Johnson,230,4.3%
id,Valley,2016,IND,Evan McMullin,194,3.6%
id,Valley,2016,IND,Jill Stein,53,1.0%
id,Valley,2016,OTH, Other,53,1.0%
id,Washington,2016,GOP,Donald Trump,"3,283",73.7%
id,Washington,2016,DEM,Hillary Clinton,776,17.4%
id,Washington,2016,IND,Evan McMullin,175,3.9%
id,Washington,2016,LIB,Gary Johnson,138,3.1%
id,Washington,2016,OTH, Other,56,1.3%
il,Adams,2016,GOP,Donald Trump,"22,732",71.6%
il,Adams,2016,DEM,Hillary Clinton,"7,633",24.0%
il,Adams,2016,LIB,Gary Johnson,"1,157",3.6%
il,Adams,2016,GRN,Jill Stein,248,0.8%
il,Alexander,2016,GOP,Donald Trump,"1,496",53.0%
il,Alexander,2016,DEM,Hillary Clinton,"1,262",44.8%
il,Alexander,2016,LIB,Gary Johnson,48,1.7%
il,Alexander,2016,GRN,Jill Stein,14,0.5%
il,Bond,2016,GOP,Donald Trump,"4,884",65.5%
il,Bond,2016,DEM,Hillary Clinton,"2,066",27.7%
il,Bond,2016,LIB,Gary Johnson,446,6.0%
il,Bond,2016,GRN,Jill Stein,66,0.9%
il,Boone,2016,GOP,Donald Trump,"12,261",54.2%
il,Boone,2016,DEM,Hillary Clinton,"8,952",39.6%
il,Boone,2016,LIB,Gary Johnson,"1,062",4.7%
il,Boone,2016,GRN,Jill Stein,329,1.5%
il,Brown,2016,GOP,Donald Trump,"1,776",76.0%
il,Brown,2016,DEM,Hillary Clinton,475,20.3%
il,Brown,2016,LIB,Gary Johnson,75,3.2%
il,Brown,2016,GRN,Jill Stein,10,0.4%
il,Bureau,2016,GOP,Donald Trump,"9,264",56.8%
il,Bureau,2016,DEM,Hillary Clinton,"6,010",36.9%
il,Bureau,2016,LIB,Gary Johnson,836,5.1%
il,Bureau,2016,GRN,Jill Stein,193,1.2%
il,Calhoun,2016,GOP,Donald Trump,"1,719",67.3%
il,Calhoun,2016,DEM,Hillary Clinton,739,28.9%
il,Calhoun,2016,LIB,Gary Johnson,72,2.8%
il,Calhoun,2016,GRN,Jill Stein,26,1.0%
il,Carroll,2016,GOP,Donald Trump,"4,428",60.2%
il,Carroll,2016,DEM,Hillary Clinton,"2,437",33.1%
il,Carroll,2016,LIB,Gary Johnson,393,5.3%
il,Carroll,2016,GRN,Jill Stein,96,1.3%
il,Cass,2016,GOP,Donald Trump,"3,216",63.6%
il,Cass,2016,DEM,Hillary Clinton,"1,617",32.0%
il,Cass,2016,LIB,Gary Johnson,171,3.4%
il,Cass,2016,GRN,Jill Stein,50,1.0%
il,Champaign,2016,DEM,Hillary Clinton,"49,694",55.7%
il,Champaign,2016,GOP,Donald Trump,"33,235",37.3%
il,Champaign,2016,LIB,Gary Johnson,"4,502",5.0%
il,Champaign,2016,GRN,Jill Stein,"1,765",2.0%
il,Christian,2016,GOP,Donald Trump,"10,522",68.7%
il,Christian,2016,DEM,Hillary Clinton,"3,982",26.0%
il,Christian,2016,LIB,Gary Johnson,659,4.3%
il,Christian,2016,GRN,Jill Stein,147,1.0%
il,Clark,2016,GOP,Donald Trump,"5,620",71.9%
il,Clark,2016,DEM,Hillary Clinton,"1,873",24.0%
il,Clark,2016,LIB,Gary Johnson,277,3.5%
il,Clark,2016,GRN,Jill Stein,49,0.6%
il,Clay,2016,GOP,Donald Trump,"5,009",79.8%
il,Clay,2016,DEM,Hillary Clinton,"1,014",16.2%
il,Clay,2016,LIB,Gary Johnson,207,3.3%
il,Clay,2016,GRN,Jill Stein,48,0.8%
il,Clinton,2016,GOP,Donald Trump,"12,394",71.8%
il,Clinton,2016,DEM,Hillary Clinton,"3,939",22.8%
il,Clinton,2016,LIB,Gary Johnson,811,4.7%
il,Clinton,2016,GRN,Jill Stein,124,0.7%
il,Coles,2016,GOP,Donald Trump,"12,985",60.2%
il,Coles,2016,DEM,Hillary Clinton,"7,285",33.8%
il,Coles,2016,LIB,Gary Johnson,"1,023",4.7%
il,Coles,2016,GRN,Jill Stein,287,1.3%
il,Cook,2016,DEM,Hillary Clinton,"1,528,582",74.4%
il,Cook,2016,GOP,Donald Trump,"440,213",21.4%
il,Cook,2016,LIB,Gary Johnson,"55,900",2.7%
il,Cook,2016,GRN,Jill Stein,"30,520",1.5%
il,Crawford,2016,GOP,Donald Trump,"6,146",72.2%
il,Crawford,2016,DEM,Hillary Clinton,"1,969",23.1%
il,Crawford,2016,LIB,Gary Johnson,324,3.8%
il,Crawford,2016,GRN,Jill Stein,68,0.8%
il,Cumberland,2016,GOP,Donald Trump,"4,200",76.2%
il,Cumberland,2016,DEM,Hillary Clinton,"1,028",18.6%
il,Cumberland,2016,LIB,Gary Johnson,238,4.3%
il,Cumberland,2016,GRN,Jill Stein,47,0.9%
il,De Witt,2016,GOP,Donald Trump,"5,072",67.9%
il,De Witt,2016,DEM,Hillary Clinton,"1,907",25.5%
il,De Witt,2016,LIB,Gary Johnson,429,5.7%
il,De Witt,2016,GRN,Jill Stein,61,0.8%
il,DeKalb,2016,DEM,Hillary Clinton,"20,348",47.8%
il,DeKalb,2016,GOP,Donald Trump,"19,051",44.7%
il,DeKalb,2016,LIB,Gary Johnson,"2,463",5.8%
il,DeKalb,2016,GRN,Jill Stein,743,1.7%
il,Douglas,2016,GOP,Donald Trump,"5,695",70.4%
il,Douglas,2016,DEM,Hillary Clinton,"1,946",24.1%
il,Douglas,2016,LIB,Gary Johnson,359,4.4%
il,Douglas,2016,GRN,Jill Stein,89,1.1%
il,DuPage,2016,DEM,Hillary Clinton,"222,499",53.9%
il,DuPage,2016,GOP,Donald Trump,"164,355",39.8%
il,DuPage,2016,LIB,Gary Johnson,"19,902",4.8%
il,DuPage,2016,GRN,Jill Stein,"6,173",1.5%
il,Edgar,2016,GOP,Donald Trump,"5,634",72.4%
il,Edgar,2016,DEM,Hillary Clinton,"1,778",22.8%
il,Edgar,2016,LIB,Gary Johnson,324,4.2%
il,Edgar,2016,GRN,Jill Stein,47,0.6%
il,Edwards,2016,GOP,Donald Trump,"2,777",83.8%
il,Edwards,2016,DEM,Hillary Clinton,432,13.0%
il,Edwards,2016,LIB,Gary Johnson,91,2.7%
il,Edwards,2016,GRN,Jill Stein,12,0.4%
il,Effingham,2016,GOP,Donald Trump,"13,613",78.1%
il,Effingham,2016,DEM,Hillary Clinton,"3,071",17.6%
il,Effingham,2016,LIB,Gary Johnson,644,3.7%
il,Effingham,2016,GRN,Jill Stein,100,0.6%
il,Fayette,2016,GOP,Donald Trump,"7,363",77.4%
il,Fayette,2016,DEM,Hillary Clinton,"1,814",19.1%
il,Fayette,2016,LIB,Gary Johnson,281,3.0%
il,Fayette,2016,GRN,Jill Stein,57,0.6%
il,Ford,2016,GOP,Donald Trump,"4,474",71.1%
il,Ford,2016,DEM,Hillary Clinton,"1,410",22.4%
il,Ford,2016,LIB,Gary Johnson,319,5.1%
il,Ford,2016,GRN,Jill Stein,86,1.4%
il,Franklin,2016,GOP,Donald Trump,"13,101",70.7%
il,Franklin,2016,DEM,Hillary Clinton,"4,711",25.4%
il,Franklin,2016,LIB,Gary Johnson,538,2.9%
il,Franklin,2016,GRN,Jill Stein,183,1.0%
il,Fulton,2016,GOP,Donald Trump,"8,482",54.3%
il,Fulton,2016,DEM,Hillary Clinton,"6,118",39.2%
il,Fulton,2016,LIB,Gary Johnson,773,5.0%
il,Fulton,2016,GRN,Jill Stein,236,1.5%
il,Gallatin,2016,GOP,Donald Trump,"1,942",72.2%
il,Gallatin,2016,DEM,Hillary Clinton,656,24.4%
il,Gallatin,2016,LIB,Gary Johnson,73,2.7%
il,Gallatin,2016,GRN,Jill Stein,20,0.7%
il,Greene,2016,GOP,Donald Trump,"4,139",74.7%
il,Greene,2016,DEM,Hillary Clinton,"1,202",21.7%
il,Greene,2016,LIB,Gary Johnson,162,2.9%
il,Greene,2016,GRN,Jill Stein,39,0.7%
il,Grundy,2016,GOP,Donald Trump,"13,417",58.6%
il,Grundy,2016,DEM,Hillary Clinton,"8,021",35.0%
il,Grundy,2016,LIB,Gary Johnson,"1,131",4.9%
il,Grundy,2016,GRN,Jill Stein,322,1.4%
il,Hamilton,2016,GOP,Donald Trump,"3,205",77.4%
il,Hamilton,2016,DEM,Hillary Clinton,800,19.3%
il,Hamilton,2016,LIB,Gary Johnson,114,2.8%
il,Hamilton,2016,GRN,Jill Stein,24,0.6%
il,Hancock,2016,GOP,Donald Trump,"5,713",73.1%
il,Hancock,2016,DEM,Hillary Clinton,"1,744",22.3%
il,Hancock,2016,LIB,Gary Johnson,306,3.9%
il,Hancock,2016,GRN,Jill Stein,55,0.7%
il,Hardin,2016,GOP,Donald Trump,"1,650",77.4%
il,Hardin,2016,DEM,Hillary Clinton,419,19.6%
il,Hardin,2016,LIB,Gary Johnson,46,2.2%
il,Hardin,2016,GRN,Jill Stein,18,0.8%
il,Henderson,2016,GOP,Donald Trump,"2,153",61.9%
il,Henderson,2016,DEM,Hillary Clinton,"1,151",33.1%
il,Henderson,2016,LIB,Gary Johnson,157,4.5%
il,Henderson,2016,GRN,Jill Stein,19,0.5%
il,Henry,2016,GOP,Donald Trump,"13,962",57.6%
il,Henry,2016,DEM,Hillary Clinton,"8,835",36.5%
il,Henry,2016,LIB,Gary Johnson,"1,237",5.1%
il,Henry,2016,GRN,Jill Stein,198,0.8%
il,Iroquois,2016,GOP,Donald Trump,"9,728",75.3%
il,Iroquois,2016,DEM,Hillary Clinton,"2,496",19.3%
il,Iroquois,2016,LIB,Gary Johnson,550,4.3%
il,Iroquois,2016,GRN,Jill Stein,149,1.2%
il,Jackson,2016,DEM,Hillary Clinton,"11,619",47.4%
il,Jackson,2016,GOP,Donald Trump,"10,889",44.4%
il,Jackson,2016,LIB,Gary Johnson,"1,198",4.9%
il,Jackson,2016,GRN,Jill Stein,803,3.3%
il,Jasper,2016,GOP,Donald Trump,"3,973",77.8%
il,Jasper,2016,DEM,Hillary Clinton,924,18.1%
il,Jasper,2016,LIB,Gary Johnson,181,3.5%
il,Jasper,2016,GRN,Jill Stein,26,0.5%
il,Jefferson,2016,GOP,Donald Trump,"11,681",69.5%
il,Jefferson,2016,DEM,Hillary Clinton,"4,408",26.2%
